id,target
521,0.5574100213772174
522,0.6650695864167817
523,0.3964118684342764
524,0.5779676609952098
525,0.6032573866391919
526,0.5147819556344649
527,0.506024136932822
528,0.4683429065602509
529,0.5790729833634063
530,0.3676245006605474
531,0.936078875049016
532,0.49244320267705566
533,0.3997580124402925
534,0.4767888406829856
535,0.7498939548029318
536,0.6146069404969576
537,0.3446606547795575
538,0.13148107322609096
539,0.8984695241213432
540,0.6476700477886056
541,0.48290363542230796
542,0.6919895865730656
543,0.858822880384256
544,0.43463079215308636
545,0.5961773937139854
546,0.5330780727976182
547,0.49878828149285026
548,0.7492484711744627
549,0.6292782334195668
550,0.8340182506833489
551,0.7381957600147484
552,0.5040144836965238
553,0.6579764069733577
554,0.2059634780084955
555,0.25138112880094604
556,0.9424151219688521
557,0.5819531421469927
558,0.2322838449630029
559,0.585250684496007
560,0.38016959827453944
561,0.35535917720073706
562,0.4945468354907132
563,0.7385606390848599
564,0.42602815306152125
565,0.8713075003209046
566,0.19423234909671588
567,0.4588894733915274
568,0.4497946776616502
569,0.27142564876065656
570,0.7413544529636487
571,0.652743112106319
572,0.2983563941574142
573,0.7694960707750631
574,0.278528331923564
575,0.6310340776381788
576,0.20249185972147024
577,0.5038365588467613
578,0.4703212863382334
579,0.8096081153840982
580,0.5787006846709846
581,0.6184386973610239
582,0.7183022986039975
583,0.3276806249960966
584,0.8110909015461553
585,0.12637701187182454
586,0.5945228988913457
587,0.5500109459174963
588,0.42604112514795744
589,0.5401447637660789
590,0.877221982017691
591,0.6287290010028584
592,0.8707004218516353
593,0.6024185630834541
594,0.2033700867212352
595,0.2412433379539703
596,0.3030804912642397
597,0.7120901231473992
598,0.6081033419735606
599,0.5654625853410712
600,0.2834318666882746
601,0.6104847036134005
602,0.7213987637295284
603,0.7586344502068044
604,0.6263780137715352
605,0.6154213325145164
606,0.49708345862147074
607,0.389191478228182
608,0.7064294350918643
609,0.6328338707056111
610,0.801450323056217
611,0.4828059794196092
612,0.30651559590194055
613,0.3034722666173221
614,0.18042580486378207
615,0.33075913947705915
616,0.63530085715959
617,0.503386306291729
618,0.4535699499811983
619,0.6999618929266314
620,0.1268704105991087
621,0.2159994140802378
622,0.5324662433371024
623,0.5880325402704089
624,0.23908510391209636
625,0.7743515033018494
626,0.17106539407992552
627,0.7618214646623999
628,0.6137155159573301
629,0.5240125391861787
630,0.33016225921829795
631,0.6201949502448423
632,0.765935644432556
633,0.33248622120708693
634,0.3576212932681302
635,0.8623159101577142
636,0.40451757713129766
637,0.6257628185143299
638,0.391419130476063
639,0.5272977473864052
640,0.2710436470977103
641,0.46664971040217096
642,0.5545193401496171
643,0.4844439026281257
644,0.6546021612276826
645,0.3540601148029132
646,0.3125019398668468
647,0.4719579459285585
648,0.38019272554666916
649,0.10651898498025059
650,0.43696578368385286
651,0.5418614302237922
652,0.1438725426492521
653,0.7499499616723025
654,0.2617055544628106
655,0.35641804163156043
656,0.42851103246145955
657,0.6772529546730223
658,0.3437698734549073
659,0.1315581441338435
660,0.3284533571254899
661,0.546453706882922
662,0.4230361103462413
663,0.062180925438521044
664,0.7749271173271772
665,0.3164073711454248
666,0.6100306291681742
667,0.4495353309658959
668,0.6402441549957899
669,0.5838916485133456
670,0.4183148032543573
671,0.2239086941615112
672,0.3269002296758008
673,0.7726931148674968
674,0.47447470093059285
675,0.709769829018287
676,0.5928036381668479
677,0.5248926768514459
678,0.8808613357417927
679,0.6235023333632842
680,0.4515136482621468
681,0.2646819281893524
682,0.31002969192760776
683,0.3963855540329656
684,0.25948968455182214
685,0.5535923328059853
686,0.638219284840194
687,0.6562129268809769
688,0.19586061025961302
689,0.525233556796001
690,0.47816478954183983
691,0.7987564247135054
692,0.7384494634032958
693,0.6416154945438975
694,0.30280364073624905
695,0.573186894272719
696,0.3695640195509172
697,0.09500504301390764
698,0.4273480668480247
699,0.4054783211564736
700,0.1717571639782183
701,0.6825506920845896
702,0.7850830831383862
703,0.388227407381292
704,0.921435278547652
705,0.39180939370399204
706,0.30152624898806746
707,0.41339392447433615
708,0.5425311670340628
709,0.7382501342600207
710,0.6099172748743724
711,0.5047486515145763
712,0.8505517126921779
713,0.54955590679681
714,0.5008336938266624
715,0.804921178339633
716,0.29410005139750317
717,0.09353103593543624
718,0.6107162582847327
719,0.32236800999435644
720,0.7131684377596467
721,0.5126911875490162
722,0.7138727089645645
723,0.338785230244374
724,0.4294230503165323
725,0.6783626739490383
726,0.658829490858748
727,0.5245880966513691
728,0.5194921706119877
729,0.5946268298608163
730,0.6861510588334065
731,0.7961709123300165
732,0.38693324689337527
733,0.5976874521267707
734,0.3272262769848797
735,0.5281303746193854
736,0.31273247122851755
737,0.5714165783340224
738,0.2987957261561236
739,0.4906786496237646
740,0.7595987510561699
741,0.3463977472627016
742,0.7245144069295014
743,0.8410833121578606
744,0.29493998322093223
745,0.6548616323400782
746,0.7847764057182925
747,0.8785758125184008
748,0.4130096426030737
749,0.6487893900407696
750,0.505997737924599
751,0.8639283126759127
752,0.6886545287828331
753,0.47590842535598843
754,0.1793488887223779
755,0.43740260514969
756,0.6219202528358494
757,0.8044984364391015
758,0.20569435240061976
759,0.5823653637015686
760,0.4570771795478555
761,0.6366914587855439
762,0.2174666303524866
763,0.6792790191854094
764,0.6107520185847355
765,0.7530184785302123
766,0.14289645299262296
767,0.25520986505200505
768,0.5220879998940324
769,0.4419643705174241
770,0.23367571233558818
771,0.6506503066949892
772,0.6909482858094432
773,0.3556538884860984
774,0.13023618675697704
775,0.7111951465795228
776,0.435984409855799
777,0.4837429291224462
778,0.36837404443664984
779,0.9207385641025188
780,0.6072913539929499
781,0.3901179714137582
782,0.7285873550785289
783,0.5802336150898535
784,0.24785831297946528
785,0.7599150030012688
786,0.07162036920096661
787,0.5508507427801346
788,0.7206084663780229
789,0.41733360001751807
790,0.5733115625961267
791,0.3217619978518845
792,0.3602960060057574
793,0.6265205186683773
794,0.4721427790407953
795,0.7878260326676353
796,0.7716472518537612
797,0.7231495725637062
798,0.5106145186286424
799,0.6082576110997743
800,0.12013571015466773
801,0.3091828681484691
802,0.8628281450424358
803,0.824478154357636
804,0.8950210209564795
805,0.2012999023202932
806,0.10333392952247922
807,0.8313779733068685
808,0.6316869549531168
809,0.873534932098302
810,0.9121393510732468
811,0.18784134401431726
812,0.8133006950129383
813,0.35175322656707053
814,0.7470005612321818
815,0.8456832248983899
816,0.1911379671193942
817,0.7196072068858007
818,0.364012475254095
819,0.49338807005062624
820,0.8574171623023357
821,0.47714656513134945
822,0.43832582306604756
823,0.23426743520856466
824,0.3755104998970484
825,0.7117879273054204
826,0.6577054117749749
827,0.49569619253856123
828,0.638434660923397
829,0.1836906556582813
830,0.6488599017769372
831,0.8360148361136014
832,0.3216927831770715
833,0.7672615253007036
834,0.21794344447782873
835,0.27364833445526315
836,0.21449407390323297
837,0.5610645314059256
838,0.645541655675403
839,0.8259892064036894
840,0.535725899066154
841,0.6755950161550327
842,0.60018295875754
843,0.5311235365073965
844,0.5084869583168958
845,0.6333962194700418
846,0.30506396440936734
847,0.7276146154378412
848,0.48310648623384583
849,0.43124245577251874
850,0.8815425329127731
851,0.20058170589358326
852,0.7368653924076591
853,0.48672592501816403
854,0.5710193507938487
855,0.38598510570281186
856,0.4432195585720119
857,0.3730026449206481
858,0.9398240983572392
859,0.5114194692036386
860,0.15528552636077078
861,0.6203090824804389
862,0.4469939735198348
863,0.49916431789499327
864,0.5601614975287728
865,0.5540368523042903
866,0.5661264227953939
867,0.12131049453168581
868,0.635051310931975
869,0.6504176299025607
870,0.3919436795829146
871,0.7164293817000816
872,0.5864540959413745
873,0.17105138868703942
874,0.4200391344543611
875,0.8092970388191817
876,0.46842960172630826
877,0.7091935148093623
878,0.657146845381141
879,0.40646511845490585
880,0.42276337727791147
881,0.5306384780930593
882,0.9297923896889477
883,0.45499261257092877
884,0.11091257918660029
885,0.9301125588954197
886,0.238479387787012
887,0.8210141429602665
888,0.13700715498840937
889,0.36532631744422833
890,0.841904482437944
891,0.2846662310438041
892,0.708963506308902
893,0.8093133959499922
894,0.19255472439206658
895,0.9282790926401013
896,0.7862277105292167
897,0.05230906106712525
898,0.6263344132140155
899,0.5952783745252501
900,0.36892632514012313
901,0.7485362508722542
902,0.7296285435081001
903,0.7896875158512814
904,0.788708047296603
905,0.544476859194194
906,0.6712638362510641
907,0.74876197692601
908,0.5698400504171062
909,0.6313809353431656
910,0.7248731775392601
911,0.6236856468324536
912,0.7532895011134804
913,0.5339978272744593
914,0.9400136344302196
915,0.7225352045955212
916,0.6136666200461872
917,0.8097156758889753
918,0.7295809620617015
919,0.50694017001899
920,0.47196942570143907
921,0.5791236375855886
922,0.3407706846012964
923,0.40972144144795025
924,0.8672775002844489
925,0.4529220804699287
926,0.7591191249987513
927,0.7437874346942075
928,0.4187939338353584
929,0.9388373731049884
930,0.7306329808284041
931,0.10614499941744278
932,0.35082455141884433
933,0.4554657940074911
934,0.23887872871011426
935,0.4090355764773468
936,0.5361063308582826
937,0.4638511372750083
938,0.39920253012934714
939,0.1903959520263315
940,0.8855709311071203
941,0.6740744852053759
942,0.6040245836561107
943,0.626689800437699
944,0.09992101792807588
945,0.46535910026093535
946,0.5714753538680092
947,0.4783575554595375
948,0.7385145498339313
949,0.6406094481647774
950,0.7052930957183718
951,0.6415621648762262
952,0.47242789875204033
953,0.2842419137577354
954,0.5461400031615137
955,0.3782637269993408
956,0.6368305390876924
957,0.2818626455298341
958,0.7765101739284189
959,0.29588974525726447
960,0.33277341726025544
961,0.7278215805028685
962,0.39264228034882576
963,0.22048822325210715
964,0.19240774008167746
965,0.7818840554488097
966,0.8795581693858285
967,0.6866437625693251
968,0.2514990340459555
969,0.8191942805759956
970,0.4475412647077027
971,0.5409750136089805
972,0.38457058767215335
973,0.4571029451582071
974,0.5198295433620271
975,0.3592910894280947
976,0.6014831739339058
977,0.2759566461416089
978,0.28612985079402703
979,0.7989167245046969
980,0.6077099113629505
981,0.5906271711233388
982,0.4116197107676666
983,0.30258636526941624
984,0.19143846224006245
985,0.6047599922341916
986,0.5212630775117828
987,0.8665545884241543
988,0.30783891945161834
989,0.42261450941511575
990,0.3756945439227244
991,0.32979135974714147
992,0.8319790590393298
993,0.6207762955589958
994,0.7201809428962895
995,0.7719771301735673
996,0.7359558634346697
997,0.2985045764364733
998,0.5503335322166273
999,0.5989361681732012
1000,0.4558288819193784
1001,0.773985359192178
1002,0.45235111056636107
1003,0.23794921892195361
1004,0.5644273551577436
1005,0.7073507243813176
1006,0.7303686342583596
1007,0.3780490180649607
1008,0.7851011398070908
1009,0.3840097134256844
1010,0.7686013385168038
1011,0.7445108117712065
1012,0.5441600709848676
1013,0.6255171308500247
1014,0.6892805739753407
1015,0.784564355347868
1016,0.3796841898575822
1017,0.8343428242179272
1018,0.7360581865051138
1019,0.4769754977814872
1020,0.5188532760432201
1021,0.7159947735220245
1022,0.16607661646792712
1023,0.4581904631578298
1024,0.47319139162817564
1025,0.36506067560143884
1026,0.6187813660709949
1027,0.15146010459411346
1028,0.687762356232869
1029,0.20724263475462598
1030,0.8492833459869595
1031,0.36891814332830136
1032,0.4619959087283282
1033,0.29322925359338103
1034,0.5838687246223865
1035,0.5256071212142549
1036,0.10709481553215587
1037,0.7059132190858836
1038,0.4703928198303896
1039,0.8306231858307993
1040,0.07037722796266767
1041,0.6144970036961837
1042,0.5590362732436319
1043,0.5280255661276301
1044,0.6431344285270406
1045,0.3635734525798307
1046,0.9231615599680663
1047,0.6871437482660412
1048,0.660202727478996
1049,0.6234328246615999
1050,0.6343888232341922
1051,0.7381627578382124
1052,0.8944840485374552
1053,0.8900287401355828
1054,0.3508693611111099
1055,0.6112509902698051
1056,0.29934200060865973
1057,0.07371852654986888
1058,0.6133905741117947
1059,0.7593047407039295
1060,0.4710193423616922
1061,0.8349709301456454
1062,0.4840711354604016
1063,0.6070028107818284
1064,0.7345534508335337
1065,0.29382805336082113
1066,0.46480187878404855
1067,0.30534697466339134
1068,0.4902263007956822
1069,0.25180974862595373
1070,0.6139687463589227
1071,0.8788536643964634
1072,0.6488175988520044
1073,0.8625697815572105
1074,0.665070112760871
1075,0.36949973275976805
1076,0.8272904539008313
1077,0.5090160776323726
1078,0.8150238815153861
1079,0.746116969699894
1080,0.324575503918385
1081,0.7429892674107089
1082,0.4339441197426942
1083,0.6799927438736486
1084,0.14349823031405248
1085,0.4977428917704306
1086,0.39893546733782864
1087,0.7343429966590087
1088,0.08822269415689513
1089,0.16832701704582284
1090,0.4249732308158057
1091,0.493972632332817
1092,0.5818400265397333
1093,0.4396286466078113
1094,0.287410408379808
1095,0.6736522838747978
1096,0.5843572771367228
1097,0.45139694883215464
1098,0.32713627196837036
1099,0.46174456214663917
1100,0.5629606427526659
1101,0.7164892283744168
1102,0.8634575643699555
1103,0.25584275889544594
1104,0.44481693788370763
1105,0.711878267934323
1106,0.6288604433040487
1107,0.34283424265919127
1108,0.7686837312771868
1109,0.3774533789085909
1110,0.3093272119253322
1111,0.3098754277883292
1112,0.578300936234448
1113,0.5327818199211976
1114,0.6978290526182895
1115,0.787846018272193
1116,0.697619873613568
1117,0.20041622098891768
1118,0.43082810961882156
1119,0.3218704763475511
1120,0.7417031983795868
1121,0.47261696747300297
1122,0.45798088560526234
1123,0.9125965336789806
1124,0.22389528944428114
1125,0.705032942090546
1126,0.3398303448681272
1127,0.4474277205128109
1128,0.1316465850394043
1129,0.6252772365434066
1130,0.3143785659826146
1131,0.5598345243553389
1132,0.4232175177201022
1133,0.6396642403956748
1134,0.5320023601349487
1135,0.5106397217972852
1136,0.5113907465491349
1137,0.3172734226220882
1138,0.27882881930764597
1139,0.6059911574761103
1140,0.43751913911323026
1141,0.4454600492599893
1142,0.48407995914729063
1143,0.6080918675996609
1144,0.46083176349835353
1145,0.6557107157066494
1146,0.4630501287582357
1147,0.7605672475231932
1148,0.4564745568141256
1149,0.36084868122135255
1150,0.2068516533421293
1151,0.8669151336071749
1152,0.7814827243782182
1153,0.7056593969541374
1154,0.5513149891434754
1155,0.5511160366925008
1156,0.20602471608066078
1157,0.37511124363020915
1158,0.6667405053911977
1159,0.8942002453269513
1160,0.511608612589626
1161,0.29988610123775217
1162,0.2798744561354872
1163,0.48173155084933955
1164,0.22981445502503847
1165,0.6956857085366053
1166,0.9545861727911575
1167,0.5462884106813898
1168,0.34848627377709523
1169,0.7796083660342917
1170,0.20039358322930356
1171,0.9725124704032461
1172,0.7349117029863499
1173,0.35241410881666957
1174,0.1889100594970593
1175,0.33383464976569754
1176,0.37821552183781465
1177,0.662517184134859
1178,0.4465671409845941
1179,0.6429626407188499
1180,0.6965496703975411
1181,0.6519457018125254
1182,0.7168716682358313
1183,0.46104689970467944
1184,0.4658094151741717
1185,0.5170159968331797
1186,0.33043094553257296
1187,0.44071095347929967
1188,0.632945746890205
1189,0.5492169226991388
1190,0.8276844012818728
1191,0.5202998997631596
1192,0.4500186825958904
1193,0.4188010472381009
1194,0.6835968307280713
1195,0.4649340191341806
1196,0.7973169401913602
1197,0.22634602855506755
1198,0.9088288139310275
1199,0.6781831479817613
1200,0.6768645257178697
1201,0.4251117089931558
1202,0.46136378851668963
1203,0.24481814378318498
1204,0.6570339531987469
1205,0.8490662472736734
1206,0.5632492616810395
1207,0.4927626251840961
1208,0.31479552760556173
1209,0.6933277935308259
1210,0.7954923965067588
1211,0.771701814689259
1212,0.5755034868786296
1213,0.29457039064312235
1214,0.189494559004357
1215,0.9485785587380235
1216,0.5202214801756564
1217,0.2601000203387349
1218,0.6507489763683575
1219,0.19079095398249948
1220,0.4653446889917032
1221,0.344866093217384
1222,0.7111767779300424
1223,0.6789768327841788
1224,0.7128727489662158
1225,0.7038513847177352
1226,0.6989334491839456
1227,0.30344443712888325
1228,0.46854032828449127
1229,0.46132083524810746
1230,0.47503703255010254
1231,0.48191746140550323
1232,0.6026438474103395
1233,0.43196343582788105
1234,0.7984497644648315
1235,0.662444748968176
1236,0.3183644863263856
1237,0.25141894537602166
1238,0.9035826866387197
1239,0.4374165854080754
1240,0.7885373434381935
1241,0.6465290515197918
1242,0.47934175196796097
1243,0.42197894624770566
1244,0.36905142158177245
1245,0.6413586018318765
1246,0.8613512819742406
1247,0.49235864175552335
1248,0.5506202752742592
1249,0.5244444374300109
1250,0.38030516964254907
1251,0.8012923834448249
1252,0.3393978699954292
1253,0.39057221535182124
1254,0.32572591506312387
1255,0.6292790377591462
1256,0.5711508598962084
1257,0.5744145368175656
1258,0.37580864312532314
1259,0.6166077093494352
1260,0.5182694403419197
1261,0.4113740625197014
1262,0.5120267305968531
1263,0.26713212886969323
1264,0.41500433251164387
1265,0.4327404421014063
1266,0.041724610206377855
1267,0.4121636889031207
1268,0.7645191054552264
1269,0.09146958934438082
1270,0.46253794799460385
1271,0.8167816585619221
1272,0.3582135769205068
1273,0.7578912370228884
1274,0.27816675341506775
1275,0.488424563310474
1276,0.535388941854326
1277,0.6702407151462871
1278,0.5545074988819786
1279,0.5925788631265266
1280,0.3775740076766788
1281,0.560859872653939
1282,0.31250108606748556
1283,0.25285750326575046
1284,0.4881821285714468
1285,0.6980266862709977
1286,0.5546997882112051
1287,0.3194726024458735
1288,0.2893789666248158
1289,0.368271495096512
1290,0.21806474455880906
1291,0.3445370642776495
1292,0.6905851907604431
1293,0.5559142080114173
1294,0.8221389105891593
1295,0.7957828618821546
1296,0.3265877997321307
1297,0.7301336375920111
1298,0.3546828027890977
1299,0.5698444720033998
1300,0.33076935078795255
1301,0.6205454603237771
1302,0.6514474765166767
1303,0.826538301231616
1304,0.8697607642608385
1305,0.7430643683418995
1306,0.41806592770790774
1307,0.7022458855565817
1308,0.463784806598207
1309,0.30610622126586856
1310,0.6419045698939654
1311,0.32252460552985107
1312,0.36441265950200136
1313,0.4516486983396822
1314,0.2082761624516161
1315,0.39456551945776697
1316,0.6704821183200875
1317,0.46910347879551795
1318,0.7093576776428265
1319,0.19036910850623956
1320,0.7239484695288407
1321,0.946451628308726
1322,0.12062472961580029
1323,0.5118601648340622
1324,0.5924754115964512
1325,0.876653013584879
1326,0.831906388863094
1327,0.8162138193956142
1328,0.5487230250826057
1329,0.4788419691776965
1330,0.26553037163884113
1331,0.31877755083168957
1332,0.1867795620665515
1333,0.20664093799163627
1334,0.44134341358843004
1335,0.5625271742602207
1336,0.7141896405572343
1337,0.1772864271232857
1338,0.35959381575699995
1339,0.7453507576623901
1340,0.7673573813127191
1341,0.586487103919493
1342,0.42071176128739407
1343,0.30459970866568953
1344,0.5027255336780206
1345,0.581396136172046
1346,0.4807973255367287
1347,0.7990129109563783
1348,0.5012144206164885
1349,0.5748959129335133
1350,0.8620132873635953
1351,0.3938557868895748
1352,0.44336174682725377
1353,0.43090814574575176
1354,0.5029147186805287
1355,0.7659281076932144
1356,0.4723196300048968
1357,0.7256173488727354
1358,0.1974834088534658
1359,0.5869299809449008
1360,0.400615137032219
1361,0.7334340508769598
1362,0.2635596215758111
1363,0.7563936034928358
1364,0.8494729000224372
1365,0.41753815503364117
1366,0.5098717130548817
1367,0.7419366256932953
1368,0.6710898323760048
1369,0.3757565298006539
1370,0.7092342842732853
1371,0.37228271418932907
1372,0.3989420629239549
1373,0.37870124872102423
1374,0.28055998176579555
1375,0.8388239245339026
1376,0.5772112237791364
1377,0.12275795071707159
1378,0.6522361577259084
1379,0.6869993789902664
1380,0.14748883849202496
1381,0.3642507402263084
1382,0.649285753508129
1383,0.42328858098151995
1384,0.38734091113083235
1385,0.40364521602785786
1386,0.5995021717399756
1387,0.6130523837959716
1388,0.424027854936543
1389,0.8114867335576367
1390,0.6083099394865072
1391,0.6891002292127976
1392,0.2527182813106855
1393,0.5383562628968046
1394,0.521955406264859
1395,0.8238045738531634
1396,0.72635271988679
1397,0.5429268463413064
1398,0.40754814469619943
1399,0.18095950677456527
1400,0.6257588507240349
1401,0.2632347960153986
1402,0.5966424363458611
1403,0.6738117798511811
1404,0.5840804656586682
1405,0.374151060906958
1406,0.535320962812687
1407,0.5751822558702913
1408,0.3030603131264593
1409,0.6714928505731669
1410,0.538413337632984
1411,0.7932411816836341
1412,0.48488421873881166
1413,0.5974143733277328
1414,0.8124538196963508
1415,0.17724434691690327
1416,0.6470958319844743
1417,0.13536089278511393
1418,0.24337244098957897
1419,0.8014278986314218
1420,0.2731481267497184
1421,0.4607483282920804
1422,0.18882554605287066
1423,0.3822482787323144
1424,0.6775613168512449
1425,0.7562452340427482
1426,0.5405177789835427
1427,0.303850515002251
1428,0.444471975000964
1429,0.3251322207642428
1430,0.5882996065420654
1431,0.5653481051921778
1432,0.6600400466287163
1433,0.26796394960819425
1434,0.8719788536503643
1435,0.3829564979106593
1436,0.5140313982991317
1437,0.5091041201291392
1438,0.3394548847533178
1439,0.9261392901608434
1440,0.8321477390831528
1441,0.20888214743147523
1442,0.6462521102569524
1443,0.5102847496084861
1444,0.6809656954777981
1445,0.15934127115540392
1446,0.714791035537619
1447,0.6786819218674799
1448,0.6057484522161164
1449,0.34205888522216993
1450,0.21573212359447008
1451,0.23889495344439918
1452,0.28873207807777546
1453,0.612405810370751
1454,0.691802037026957
1455,0.23052612807510328
1456,0.40135698148457954
1457,0.7363222933586715
1458,0.16564017351178045
1459,0.6025917824052924
1460,0.3199227079997672
1461,0.47579595845947403
1462,0.5237261364581494
1463,0.6464588280007653
1464,0.4979878633995229
1465,0.2253114090822125
1466,0.850745124307988
1467,0.4766952535061705
1468,0.42550802151363765
1469,0.879338334008096
1470,0.4981522014314614
1471,0.14423950753449097
1472,0.7884665842956773
1473,0.6782973731952538
1474,0.23477851637819716
1475,0.9077416378704571
1476,0.4853810595046668
1477,0.5715618805904881
1478,0.9271626789488308
1479,0.8072517645182575
1480,0.549725364702494
1481,0.4980187406664752
1482,0.6996646511565031
1483,0.42857018557436743
1484,0.5755180781472911
1485,0.6150302148735414
1486,0.5806829135617035
1487,0.8351491554914738
